4940.000000	0.349
5000.000000	0.346
5080.000000	0.342
5150.000000	0.338
5220.000000	0.334
5300.000000	0.330
5380.000000	0.326
5450.000000	0.322
5520.000000	0.319
5600.000000	0.315
5700.000000	0.311
5800.000000	0.306
5900.000000	0.303
6000.000000	0.299
6080.000000	0.296
6150.000000	0.294
6220.000000	0.292
6300.000000	0.291
6400.000000	0.289
6500.000000	0.287
6600.000000	0.286
6700.000000	0.284
6800.000000	0.283
6900.000000	0.281
7000.000000	0.279
7100.000000	0.277
7200.000000	0.274
7300.000000	0.270
7400.000000	0.267
7500.000000	0.263
7620.000000	0.258
7750.000000	0.253
7880.000000	0.248
8000.000000	0.244
8120.000000	0.240
8250.000000	0.236
8380.000000	0.232
8500.000000	0.228
8620.000000	0.225
8750.000000	0.222
8850.000000	0.219
9000.000000	0.215
9120.000000	0.213
9250.000000	0.211
9380.000000	0.209
9500.000000	0.207
9620.000000	0.205
9750.000000	0.203
9880.000000	0.201
10000.000000	0.198
10150.000000	0.195
10300.000000	0.190
10440.000000	0.186
10600.000000	0.182
10750.000000	0.179
10900.000000	0.175
11060.000000	0.172
11200.000000	0.170
11380.000000	0.168
11500.000000	0.167
11720.000000	0.167
11800.000000	0.167
12060.000000	0.167
12200.000000	0.168
12410.000000	0.170
12500.000000	0.171
12650.000000	0.173
12800.000000	0.175
13150.000000	0.181
13200.000000	0.182
13400.000000	0.186
13600.000000	0.189
13800.000000	0.192
14000.000000	0.195
14300.000000	0.197
14500.000000	0.198
14750.000000	0.200
15000.000000	0.200
15250.000000	0.201
15500.000000	0.201
15750.000000	0.201
16000.000000	0.201
16250.000000	0.200
16500.000000	0.198
16750.000000	0.197
17000.000000	0.195
17250.000000	0.194
17500.000000	0.192
17750.000000	0.190
18000.000000	0.188
18250.000000	0.185
18500.000000	0.182
18750.000000	0.179
19000.000000	0.176
19250.000000	0.173
19500.000000	0.170
19750.000000	0.167
